scenario_id,time_s,connected,max_pair_hops,triggered_link_count,avg_rssi_dbm_est,avg_plr_pct_est,topology_goal_met,recommended_action
corridor_baseline,0.0,yes,1,7,-79.756,5.045,yes,promote_autonomous_relay_repositioning
corridor_baseline,0.25,yes,1,6,-80.126,3.813,yes,promote_autonomous_relay_repositioning
corridor_baseline,0.5,yes,1,6,-80.192,4.909,yes,promote_autonomous_relay_repositioning
corridor_baseline,0.75,yes,1,4,-79.13,3.44,yes,promote_autonomous_relay_repositioning
corridor_baseline,1.0,yes,1,5,-80.464,5.38,yes,promote_autonomous_relay_repositioning
corridor_baseline,1.25,yes,1,5,-78.882,3.504,yes,promote_autonomous_relay_repositioning
corridor_baseline,1.5,yes,1,5,-78.42,4.269,yes,promote_autonomous_relay_repositioning
corridor_baseline,1.75,yes,1,4,-78.71,3.988,yes,promote_autonomous_relay_repositioning
corridor_baseline,2.0,yes,1,4,-77.175,3.492,yes,promote_autonomous_relay_repositioning
corridor_baseline,2.25,yes,1,5,-77.546,6.007,yes,promote_autonomous_relay_repositioning
corridor_baseline,2.5,yes,1,5,-77.39,5.075,yes,promote_autonomous_relay_repositioning
corridor_baseline,2.75,yes,1,2,-75.683,4.467,yes,tighten_spacing_near_relay
corridor_baseline,3.0,yes,1,2,-75.864,3.68,yes,tighten_spacing_near_relay
corridor_baseline,3.25,yes,1,0,-71.371,2.583,yes,keep_topology
corridor_baseline,3.5,yes,1,2,-70.699,2.158,yes,tighten_spacing_near_relay
corridor_baseline,3.75,yes,1,1,-70.256,2.496,yes,tighten_spacing_near_relay
corridor_baseline,4.0,yes,1,1,-72.416,1.73,yes,tighten_spacing_near_relay
corridor_baseline,4.25,yes,1,1,-71.455,2.274,yes,tighten_spacing_near_relay
corridor_baseline,4.5,yes,2,4,-75.176,4.216,yes,promote_autonomous_relay_repositioning
corridor_baseline,4.75,yes,2,5,-78.289,5.856,yes,promote_autonomous_relay_repositioning
corridor_baseline,5.0,yes,2,2,-74.072,6.351,yes,tighten_spacing_near_relay
corridor_baseline,5.25,yes,2,4,-76.131,4.574,yes,promote_autonomous_relay_repositioning
corridor_baseline,5.5,yes,2,3,-73.984,2.423,yes,promote_autonomous_relay_repositioning
corridor_baseline,5.75,yes,2,4,-75.785,4.158,yes,promote_autonomous_relay_repositioning
corridor_baseline,6.0,yes,2,3,-74.173,5.437,yes,promote_autonomous_relay_repositioning
corridor_baseline,6.25,yes,2,4,-78.21,7.67,yes,promote_autonomous_relay_repositioning
corridor_baseline,6.5,yes,2,4,-75.184,8.478,yes,promote_autonomous_relay_repositioning
corridor_baseline,6.75,yes,2,4,-75.348,5.14,yes,promote_autonomous_relay_repositioning
corridor_baseline,7.0,yes,2,3,-73.65,6.795,yes,promote_autonomous_relay_repositioning
corridor_baseline,7.25,yes,2,4,-76.434,8.436,yes,promote_autonomous_relay_repositioning
corridor_baseline,7.5,yes,2,4,-74.688,8.039,yes,promote_autonomous_relay_repositioning
corridor_baseline,7.75,yes,2,3,-74.66,5.99,yes,promote_autonomous_relay_repositioning
corridor_baseline,8.0,yes,2,2,-73.878,7.435,yes,tighten_spacing_near_relay
corridor_baseline,8.25,yes,2,2,-71.383,6.163,yes,tighten_spacing_near_relay
corridor_baseline,8.5,yes,2,2,-72.418,5.788,yes,tighten_spacing_near_relay
corridor_baseline,8.75,yes,2,2,-75.443,7.537,yes,tighten_spacing_near_relay
corridor_baseline,9.0,yes,2,3,-76.384,6.42,yes,promote_autonomous_relay_repositioning
corridor_baseline,9.25,yes,1,4,-76.518,8.247,yes,promote_autonomous_relay_repositioning
corridor_baseline,9.5,yes,2,5,-77.934,9.686,yes,promote_autonomous_relay_repositioning
corridor_baseline,9.75,yes,2,3,-77.332,11.138,yes,promote_autonomous_relay_repositioning
corridor_baseline,10.0,yes,2,6,-78.225,12.033,yes,promote_autonomous_relay_repositioning
corridor_baseline,10.25,yes,2,5,-80.361,9.74,yes,promote_autonomous_relay_repositioning
corridor_baseline,10.5,yes,1,3,-78.688,10.774,yes,promote_autonomous_relay_repositioning
corridor_baseline,10.75,yes,1,3,-76.548,8.443,yes,promote_autonomous_relay_repositioning
corridor_baseline,11.0,yes,1,2,-74.154,8.295,yes,tighten_spacing_near_relay
corridor_baseline,11.25,yes,1,2,-74.288,7.744,yes,tighten_spacing_near_relay
corridor_baseline,11.5,yes,1,2,-72.482,6.617,yes,tighten_spacing_near_relay
corridor_baseline,11.75,yes,1,2,-71.225,6.298,yes,tighten_spacing_near_relay
corridor_baseline,12.0,yes,2,2,-69.721,7.014,yes,tighten_spacing_near_relay
corridor_baseline,12.25,yes,2,1,-67.501,7.145,yes,tighten_spacing_near_relay
corridor_baseline,12.5,yes,2,2,-69.777,8.528,yes,tighten_spacing_near_relay
corridor_baseline,12.75,yes,2,4,-73.051,9.015,yes,promote_autonomous_relay_repositioning
corridor_baseline,13.0,yes,1,3,-72.787,7.535,yes,promote_autonomous_relay_repositioning
corridor_baseline,13.25,yes,1,5,-73.862,8.546,yes,promote_autonomous_relay_repositioning
corridor_baseline,13.5,yes,2,3,-74.417,10.847,yes,promote_autonomous_relay_repositioning
corridor_baseline,13.75,yes,2,6,-74.003,10.305,yes,promote_autonomous_relay_repositioning
corridor_baseline,14.0,yes,2,6,-73.21,9.717,yes,promote_autonomous_relay_repositioning
corridor_baseline,14.25,yes,1,5,-74.038,10.122,yes,promote_autonomous_relay_repositioning
corridor_baseline,14.5,yes,2,7,-70.535,14.165,yes,promote_autonomous_relay_repositioning
corridor_baseline,14.75,yes,2,8,-72.18,14.829,yes,promote_autonomous_relay_repositioning
corridor_baseline,15.0,yes,1,7,-73.975,13.323,yes,promote_autonomous_relay_repositioning
corridor_baseline,15.25,yes,2,6,-74.103,12.106,yes,promote_autonomous_relay_repositioning
corridor_baseline,15.5,yes,1,6,-77.149,10.578,yes,promote_autonomous_relay_repositioning
corridor_baseline,15.75,yes,1,5,-73.23,7.231,yes,promote_autonomous_relay_repositioning
corridor_baseline,16.0,yes,2,6,-71.62,9.105,yes,promote_autonomous_relay_repositioning
corridor_baseline,16.25,yes,2,3,-70.973,9.288,yes,promote_autonomous_relay_repositioning
corridor_baseline,16.5,yes,2,5,-70.577,9.586,yes,promote_autonomous_relay_repositioning
corridor_baseline,16.75,yes,2,5,-72.191,10.043,yes,promote_autonomous_relay_repositioning
corridor_baseline,17.0,yes,2,7,-74.178,11.316,yes,promote_autonomous_relay_repositioning
corridor_baseline,17.25,yes,2,5,-72.602,9.394,yes,promote_autonomous_relay_repositioning
corridor_baseline,17.5,yes,2,4,-72.605,4.636,yes,promote_autonomous_relay_repositioning
corridor_baseline,17.75,yes,1,5,-72.789,5.881,yes,promote_autonomous_relay_repositioning
corridor_baseline,18.0,yes,1,4,-73.628,6.454,yes,promote_autonomous_relay_repositioning
corridor_baseline,18.25,yes,1,3,-74.333,5.673,yes,promote_autonomous_relay_repositioning
corridor_baseline,18.5,yes,1,3,-76.111,5.615,yes,promote_autonomous_relay_repositioning
corridor_baseline,18.75,yes,1,3,-74.931,5.693,yes,promote_autonomous_relay_repositioning
corridor_baseline,19.0,yes,2,4,-74.118,5.155,yes,promote_autonomous_relay_repositioning
corridor_baseline,19.25,yes,2,4,-74.123,4.232,yes,promote_autonomous_relay_repositioning
corridor_baseline,19.5,yes,2,5,-76.349,6.81,yes,promote_autonomous_relay_repositioning
corridor_baseline,19.75,yes,2,6,-75.366,5.091,yes,promote_autonomous_relay_repositioning
corridor_baseline,20.0,yes,1,5,-78.026,7.839,yes,promote_autonomous_relay_repositioning
corridor_baseline,20.25,yes,2,6,-74.513,9.349,yes,promote_autonomous_relay_repositioning
corridor_baseline,20.5,yes,1,6,-75.228,7.953,yes,promote_autonomous_relay_repositioning
corridor_baseline,20.75,yes,2,5,-75.763,7.401,yes,promote_autonomous_relay_repositioning
corridor_baseline,21.0,yes,1,3,-75.705,8.716,yes,promote_autonomous_relay_repositioning
corridor_baseline,21.25,yes,2,3,-73.037,8.744,yes,promote_autonomous_relay_repositioning
corridor_baseline,21.5,yes,1,3,-74.233,8.866,yes,promote_autonomous_relay_repositioning
corridor_baseline,21.75,yes,1,3,-74.13,8.632,yes,promote_autonomous_relay_repositioning
corridor_baseline,22.0,yes,1,4,-71.117,8.311,yes,promote_autonomous_relay_repositioning
corridor_baseline,22.25,yes,1,2,-69.426,6.585,yes,tighten_spacing_near_relay
corridor_baseline,22.5,yes,1,3,-71.159,5.975,yes,promote_autonomous_relay_repositioning
corridor_baseline,22.75,yes,1,2,-69.389,5.062,yes,tighten_spacing_near_relay
corridor_baseline,23.0,yes,1,3,-70.573,4.327,yes,promote_autonomous_relay_repositioning
corridor_baseline,23.25,yes,1,5,-72.504,4.922,yes,promote_autonomous_relay_repositioning
corridor_baseline,23.5,yes,1,5,-72.068,5.764,yes,promote_autonomous_relay_repositioning
corridor_baseline,23.75,yes,1,4,-72.878,6.98,yes,promote_autonomous_relay_repositioning
corridor_baseline,24.0,yes,1,5,-72.611,9.385,yes,promote_autonomous_relay_repositioning
corridor_baseline,24.25,yes,1,6,-70.444,10.036,yes,promote_autonomous_relay_repositioning
corridor_baseline,24.5,yes,1,4,-71.355,9.811,yes,promote_autonomous_relay_repositioning
corridor_baseline,24.75,yes,1,4,-72.268,8.18,yes,promote_autonomous_relay_repositioning
corridor_baseline,25.0,yes,1,5,-71.337,8.026,yes,promote_autonomous_relay_repositioning
corridor_baseline,25.25,yes,1,5,-70.119,9.025,yes,promote_autonomous_relay_repositioning
corridor_baseline,25.5,yes,1,5,-71.601,8.879,yes,promote_autonomous_relay_repositioning
corridor_baseline,25.75,yes,1,4,-71.471,7.654,yes,promote_autonomous_relay_repositioning
corridor_baseline,26.0,yes,1,3,-70.618,6.833,yes,promote_autonomous_relay_repositioning
corridor_baseline,26.25,yes,1,3,-69.386,6.737,yes,promote_autonomous_relay_repositioning
corridor_baseline,26.5,yes,1,2,-69.289,5.768,yes,tighten_spacing_near_relay
corridor_baseline,26.75,yes,1,4,-68.314,5.877,yes,promote_autonomous_relay_repositioning
corridor_baseline,27.0,yes,1,5,-68.659,7.702,yes,promote_autonomous_relay_repositioning
corridor_baseline,27.25,yes,1,3,-66.842,6.127,yes,promote_autonomous_relay_repositioning
corridor_baseline,27.5,yes,1,3,-66.186,5.423,yes,promote_autonomous_relay_repositioning
corridor_baseline,27.75,yes,1,2,-68.338,6.177,yes,tighten_spacing_near_relay
corridor_baseline,28.0,yes,1,4,-67.374,8.11,yes,promote_autonomous_relay_repositioning
corridor_baseline,28.25,yes,1,5,-68.236,8.765,yes,promote_autonomous_relay_repositioning
corridor_baseline,28.5,yes,1,4,-70.0,7.533,yes,promote_autonomous_relay_repositioning
corridor_baseline,28.75,yes,1,4,-70.22,7.084,yes,promote_autonomous_relay_repositioning
corridor_baseline,29.0,yes,1,5,-71.638,6.755,yes,promote_autonomous_relay_repositioning
corridor_baseline,29.25,yes,1,4,-69.78,5.555,yes,promote_autonomous_relay_repositioning
corridor_baseline,29.5,yes,1,3,-71.307,5.645,yes,promote_autonomous_relay_repositioning
corridor_baseline,29.75,yes,1,3,-71.621,5.238,yes,promote_autonomous_relay_repositioning
corridor_baseline,30.0,yes,1,3,-72.135,6.501,yes,promote_autonomous_relay_repositioning
corridor_baseline,30.25,yes,1,4,-72.938,6.524,yes,promote_autonomous_relay_repositioning
corridor_baseline,30.5,yes,1,3,-73.151,6.493,yes,promote_autonomous_relay_repositioning
corridor_baseline,30.75,yes,1,2,-71.784,5.701,yes,tighten_spacing_near_relay
corridor_baseline,31.0,yes,1,3,-74.37,6.169,yes,promote_autonomous_relay_repositioning
corridor_baseline,31.25,yes,1,4,-71.859,7.471,yes,promote_autonomous_relay_repositioning
corridor_baseline,31.5,yes,1,4,-73.103,8.952,yes,promote_autonomous_relay_repositioning
corridor_baseline,31.75,yes,1,4,-71.771,9.353,yes,promote_autonomous_relay_repositioning
corridor_baseline,32.0,yes,1,4,-72.126,9.777,yes,promote_autonomous_relay_repositioning
corridor_baseline,32.25,yes,1,3,-71.341,9.259,yes,promote_autonomous_relay_repositioning
corridor_baseline,32.5,yes,1,3,-72.751,7.74,yes,promote_autonomous_relay_repositioning
corridor_baseline,32.75,yes,1,3,-73.482,7.987,yes,promote_autonomous_relay_repositioning
corridor_baseline,33.0,yes,1,6,-74.17,7.199,yes,promote_autonomous_relay_repositioning
corridor_baseline,33.25,yes,1,5,-77.191,6.794,yes,promote_autonomous_relay_repositioning
corridor_baseline,33.5,yes,1,4,-76.253,5.169,yes,promote_autonomous_relay_repositioning
corridor_baseline,33.75,yes,1,4,-77.275,5.634,yes,promote_autonomous_relay_repositioning
corridor_baseline,34.0,yes,1,4,-77.591,5.021,yes,promote_autonomous_relay_repositioning
corridor_baseline,34.25,yes,1,5,-77.551,2.948,yes,promote_autonomous_relay_repositioning
corridor_baseline,34.5,yes,1,4,-78.648,3.99,yes,promote_autonomous_relay_repositioning
corridor_baseline,34.75,yes,1,5,-78.099,4.682,yes,promote_autonomous_relay_repositioning
corridor_baseline,35.0,yes,1,5,-79.571,5.143,yes,promote_autonomous_relay_repositioning
corridor_baseline,35.25,yes,1,5,-78.101,5.764,yes,promote_autonomous_relay_repositioning
corridor_baseline,35.5,yes,1,6,-77.562,6.865,yes,promote_autonomous_relay_repositioning
corridor_baseline,35.75,yes,1,5,-76.519,6.488,yes,promote_autonomous_relay_repositioning
corridor_baseline,36.0,yes,1,5,-78.102,6.375,yes,promote_autonomous_relay_repositioning
corridor_baseline,36.25,yes,1,6,-77.201,9.123,yes,promote_autonomous_relay_repositioning
corridor_baseline,36.5,yes,1,5,-78.35,8.908,yes,promote_autonomous_relay_repositioning
corridor_baseline,36.75,yes,1,5,-77.623,8.252,yes,promote_autonomous_relay_repositioning
corridor_baseline,37.0,yes,1,6,-78.047,7.658,yes,promote_autonomous_relay_repositioning
corridor_baseline,37.25,yes,1,6,-79.677,7.178,yes,promote_autonomous_relay_repositioning
corridor_baseline,37.5,yes,1,5,-77.047,7.335,yes,promote_autonomous_relay_repositioning
corridor_baseline,37.75,yes,1,6,-78.399,7.793,yes,promote_autonomous_relay_repositioning
corridor_baseline,38.0,yes,1,7,-78.886,8.534,yes,promote_autonomous_relay_repositioning
corridor_baseline,38.25,yes,1,7,-78.657,8.207,yes,promote_autonomous_relay_repositioning
corridor_baseline,38.5,yes,1,6,-78.475,7.83,yes,promote_autonomous_relay_repositioning
corridor_baseline,38.75,yes,1,7,-78.472,9.634,yes,promote_autonomous_relay_repositioning
corridor_baseline,39.0,yes,1,6,-77.678,9.315,yes,promote_autonomous_relay_repositioning
corridor_baseline,39.25,yes,1,7,-78.145,9.344,yes,promote_autonomous_relay_repositioning
corridor_baseline,39.5,yes,1,6,-79.319,8.556,yes,promote_autonomous_relay_repositioning
corridor_baseline,39.75,yes,1,7,-79.741,9.197,yes,promote_autonomous_relay_repositioning
corridor_baseline,40.0,yes,1,6,-80.483,9.66,yes,promote_autonomous_relay_repositioning
corridor_baseline,40.25,yes,1,8,-79.884,11.639,yes,promote_autonomous_relay_repositioning
corridor_baseline,40.5,yes,1,7,-80.663,8.916,yes,promote_autonomous_relay_repositioning
corridor_baseline,40.75,yes,1,6,-79.814,9.118,yes,promote_autonomous_relay_repositioning
corridor_baseline,41.0,yes,1,7,-80.163,9.056,yes,promote_autonomous_relay_repositioning
corridor_baseline,41.25,yes,1,7,-81.015,7.963,yes,promote_autonomous_relay_repositioning
corridor_baseline,41.5,yes,1,7,-81.782,9.589,yes,promote_autonomous_relay_repositioning
corridor_baseline,41.75,yes,1,7,-82.463,7.722,yes,promote_autonomous_relay_repositioning
corridor_baseline,42.0,yes,1,6,-80.258,9.349,yes,promote_autonomous_relay_repositioning
corridor_baseline,42.25,yes,1,6,-81.458,8.593,yes,promote_autonomous_relay_repositioning
corridor_baseline,42.5,yes,1,6,-81.846,6.914,yes,promote_autonomous_relay_repositioning
corridor_baseline,42.75,yes,1,7,-82.442,7.455,yes,promote_autonomous_relay_repositioning
corridor_baseline,43.0,yes,1,8,-82.049,7.141,yes,promote_autonomous_relay_repositioning
corridor_baseline,43.25,yes,1,4,-79.276,8.406,yes,promote_autonomous_relay_repositioning
corridor_baseline,43.5,yes,1,6,-78.965,9.104,yes,promote_autonomous_relay_repositioning
corridor_baseline,43.75,yes,1,5,-77.993,7.418,yes,promote_autonomous_relay_repositioning
corridor_baseline,44.0,yes,1,7,-75.52,8.486,yes,promote_autonomous_relay_repositioning
corridor_baseline,44.25,yes,1,5,-77.301,8.111,yes,promote_autonomous_relay_repositioning
corridor_baseline,44.5,yes,1,7,-77.528,7.672,yes,promote_autonomous_relay_repositioning
corridor_baseline,44.75,yes,1,6,-77.86,7.984,yes,promote_autonomous_relay_repositioning
corridor_baseline,45.0,yes,1,4,-77.48,7.803,yes,promote_autonomous_relay_repositioning
corridor_baseline,45.25,yes,1,4,-78.106,9.146,yes,promote_autonomous_relay_repositioning
corridor_baseline,45.5,yes,1,4,-78.496,7.262,yes,promote_autonomous_relay_repositioning
corridor_baseline,45.75,yes,1,6,-79.899,7.469,yes,promote_autonomous_relay_repositioning
corridor_baseline,46.0,yes,1,4,-78.571,5.453,yes,promote_autonomous_relay_repositioning
corridor_baseline,46.25,yes,1,5,-78.048,4.971,yes,promote_autonomous_relay_repositioning
corridor_baseline,46.5,yes,1,5,-76.346,2.991,yes,promote_autonomous_relay_repositioning
corridor_baseline,46.75,yes,1,6,-78.046,4.072,yes,promote_autonomous_relay_repositioning
corridor_baseline,47.0,yes,1,6,-77.727,7.055,yes,promote_autonomous_relay_repositioning
corridor_baseline,47.25,yes,1,6,-78.726,7.599,yes,promote_autonomous_relay_repositioning
corridor_baseline,47.5,yes,1,6,-77.373,7.476,yes,promote_autonomous_relay_repositioning
corridor_baseline,47.75,yes,1,6,-79.201,6.612,yes,promote_autonomous_relay_repositioning
corridor_baseline,48.0,yes,1,7,-79.487,8.057,yes,promote_autonomous_relay_repositioning
corridor_baseline,48.25,yes,1,7,-80.466,8.263,yes,promote_autonomous_relay_repositioning
corridor_baseline,48.5,yes,1,6,-79.727,8.617,yes,promote_autonomous_relay_repositioning
corridor_baseline,48.75,yes,1,6,-80.884,7.398,yes,promote_autonomous_relay_repositioning
corridor_baseline,49.0,yes,1,6,-80.632,7.086,yes,promote_autonomous_relay_repositioning
corridor_baseline,49.25,yes,1,6,-80.904,7.578,yes,promote_autonomous_relay_repositioning
corridor_baseline,49.5,yes,1,6,-78.034,6.599,yes,promote_autonomous_relay_repositioning
corridor_baseline,49.75,yes,1,5,-78.318,6.522,yes,promote_autonomous_relay_repositioning
corridor_baseline,50.0,yes,1,5,-79.112,8.093,yes,promote_autonomous_relay_repositioning
corridor_baseline,50.25,yes,1,6,-78.907,7.81,yes,promote_autonomous_relay_repositioning
corridor_baseline,50.5,yes,1,5,-77.808,8.458,yes,promote_autonomous_relay_repositioning
corridor_baseline,50.75,yes,1,5,-78.347,8.348,yes,promote_autonomous_relay_repositioning
corridor_baseline,51.0,yes,1,5,-78.485,9.159,yes,promote_autonomous_relay_repositioning
corridor_baseline,51.25,yes,1,4,-78.898,8.503,yes,promote_autonomous_relay_repositioning
corridor_baseline,51.5,yes,1,4,-79.633,8.508,yes,promote_autonomous_relay_repositioning
corridor_baseline,51.75,yes,1,4,-78.952,5.945,yes,promote_autonomous_relay_repositioning
corridor_baseline,52.0,yes,1,5,-80.126,5.976,yes,promote_autonomous_relay_repositioning
corridor_baseline,52.25,yes,1,5,-80.085,8.502,yes,promote_autonomous_relay_repositioning
corridor_baseline,52.5,yes,1,6,-80.138,10.248,yes,promote_autonomous_relay_repositioning
corridor_baseline,52.75,yes,1,9,-80.195,10.096,yes,promote_autonomous_relay_repositioning
corridor_baseline,53.0,yes,1,8,-79.528,9.568,yes,promote_autonomous_relay_repositioning
corridor_baseline,53.25,yes,1,5,-78.279,8.664,yes,promote_autonomous_relay_repositioning
corridor_baseline,53.5,yes,1,6,-78.578,8.177,yes,promote_autonomous_relay_repositioning
corridor_baseline,53.75,yes,1,6,-80.43,7.347,yes,promote_autonomous_relay_repositioning
corridor_baseline,54.0,yes,1,6,-80.053,7.975,yes,promote_autonomous_relay_repositioning
corridor_baseline,54.25,yes,1,6,-80.683,9.316,yes,promote_autonomous_relay_repositioning
corridor_baseline,54.5,yes,1,6,-80.215,6.36,yes,promote_autonomous_relay_repositioning
corridor_baseline,54.75,yes,1,5,-79.776,4.183,yes,promote_autonomous_relay_repositioning
corridor_baseline,55.0,yes,1,5,-76.643,5.693,yes,promote_autonomous_relay_repositioning
corridor_baseline,55.25,yes,2,5,-76.402,5.399,yes,promote_autonomous_relay_repositioning
corridor_baseline,55.5,yes,2,7,-77.154,6.628,yes,promote_autonomous_relay_repositioning
corridor_baseline,55.75,yes,2,5,-75.156,7.314,yes,promote_autonomous_relay_repositioning
corridor_baseline,56.0,yes,2,6,-75.422,10.041,yes,promote_autonomous_relay_repositioning
corridor_baseline,56.25,yes,2,6,-75.314,11.056,yes,promote_autonomous_relay_repositioning
corridor_baseline,56.5,yes,2,5,-74.009,9.647,yes,promote_autonomous_relay_repositioning
corridor_baseline,56.75,yes,2,5,-73.949,8.187,yes,promote_autonomous_relay_repositioning
corridor_baseline,57.0,yes,2,5,-73.187,7.906,yes,promote_autonomous_relay_repositioning
corridor_baseline,57.25,yes,2,5,-72.83,9.23,yes,promote_autonomous_relay_repositioning
corridor_baseline,57.5,yes,2,5,-72.677,8.532,yes,promote_autonomous_relay_repositioning
corridor_baseline,57.75,yes,2,5,-72.543,9.11,yes,promote_autonomous_relay_repositioning
corridor_baseline,58.0,yes,1,6,-75.845,8.223,yes,promote_autonomous_relay_repositioning
corridor_baseline,58.25,yes,1,4,-74.449,5.979,yes,promote_autonomous_relay_repositioning
corridor_baseline,58.5,yes,1,3,-74.673,6.761,yes,promote_autonomous_relay_repositioning
corridor_baseline,58.75,yes,2,4,-71.658,5.658,yes,promote_autonomous_relay_repositioning
corridor_baseline,59.0,yes,2,7,-72.094,6.152,yes,promote_autonomous_relay_repositioning
corridor_baseline,59.25,yes,2,6,-73.834,6.197,yes,promote_autonomous_relay_repositioning
corridor_baseline,59.5,yes,1,5,-75.701,5.588,yes,promote_autonomous_relay_repositioning
corridor_baseline,59.75,yes,1,6,-75.154,6.286,yes,promote_autonomous_relay_repositioning
corridor_baseline,60.0,yes,1,8,-76.538,7.34,yes,promote_autonomous_relay_repositioning
relay_stretch,0.0,yes,1,2,-63.558,6.828,yes,tighten_spacing_near_relay
relay_stretch,0.25,yes,1,2,-64.532,6.435,yes,tighten_spacing_near_relay
relay_stretch,0.5,yes,1,3,-66.514,7.353,yes,promote_autonomous_relay_repositioning
relay_stretch,0.75,yes,1,2,-67.886,5.79,yes,tighten_spacing_near_relay
relay_stretch,1.0,yes,1,4,-70.306,6.28,yes,promote_autonomous_relay_repositioning
relay_stretch,1.25,yes,1,4,-71.363,6.113,yes,promote_autonomous_relay_repositioning
relay_stretch,1.5,yes,1,3,-71.314,6.953,yes,promote_autonomous_relay_repositioning
relay_stretch,1.75,yes,1,4,-73.335,8.056,yes,promote_autonomous_relay_repositioning
relay_stretch,2.0,yes,1,4,-75.889,8.499,yes,promote_autonomous_relay_repositioning
relay_stretch,2.25,yes,1,4,-76.178,8.227,yes,promote_autonomous_relay_repositioning
relay_stretch,2.5,yes,1,5,-73.299,9.2,yes,promote_autonomous_relay_repositioning
relay_stretch,2.75,yes,1,4,-74.972,8.921,yes,promote_autonomous_relay_repositioning
relay_stretch,3.0,yes,1,3,-74.394,8.291,yes,promote_autonomous_relay_repositioning
relay_stretch,3.25,yes,1,3,-74.499,10.456,yes,promote_autonomous_relay_repositioning
relay_stretch,3.5,yes,1,7,-75.662,10.436,yes,promote_autonomous_relay_repositioning
relay_stretch,3.75,yes,1,6,-76.865,8.814,yes,promote_autonomous_relay_repositioning
relay_stretch,4.0,yes,2,7,-77.126,9.869,yes,promote_autonomous_relay_repositioning
relay_stretch,4.25,yes,2,7,-77.09,9.773,yes,promote_autonomous_relay_repositioning
relay_stretch,4.5,yes,2,7,-77.657,11.89,yes,promote_autonomous_relay_repositioning
relay_stretch,4.75,yes,2,7,-76.15,13.463,yes,promote_autonomous_relay_repositioning
relay_stretch,5.0,yes,2,6,-76.737,16.939,yes,promote_autonomous_relay_repositioning
relay_stretch,5.25,yes,2,7,-78.303,16.448,yes,promote_autonomous_relay_repositioning
relay_stretch,5.5,yes,2,8,-78.415,14.424,yes,promote_autonomous_relay_repositioning
relay_stretch,5.75,yes,2,7,-78.189,15.773,yes,promote_autonomous_relay_repositioning
relay_stretch,6.0,yes,2,7,-78.858,14.74,yes,promote_autonomous_relay_repositioning
relay_stretch,6.25,yes,2,7,-78.409,16.741,yes,promote_autonomous_relay_repositioning
relay_stretch,6.5,yes,2,7,-79.225,16.287,yes,promote_autonomous_relay_repositioning
relay_stretch,6.75,yes,2,8,-77.004,16.665,yes,promote_autonomous_relay_repositioning
relay_stretch,7.0,yes,2,8,-77.537,19.155,yes,promote_autonomous_relay_repositioning
relay_stretch,7.25,no,2,8,-77.846,18.04,no,promote_autonomous_relay_repositioning
relay_stretch,7.5,no,2,8,-78.001,16.434,no,promote_autonomous_relay_repositioning
relay_stretch,7.75,no,2,8,-77.249,15.313,no,promote_autonomous_relay_repositioning
relay_stretch,8.0,no,2,8,-77.119,16.173,no,promote_autonomous_relay_repositioning
relay_stretch,8.25,no,2,8,-78.497,17.962,no,promote_autonomous_relay_repositioning
relay_stretch,8.5,no,2,8,-79.821,19.299,no,promote_autonomous_relay_repositioning
relay_stretch,8.75,no,2,8,-81.332,20.067,no,promote_autonomous_relay_repositioning
relay_stretch,9.0,no,2,8,-78.383,21.022,no,promote_autonomous_relay_repositioning
relay_stretch,9.25,no,2,8,-81.023,21.963,no,promote_autonomous_relay_repositioning
relay_stretch,9.5,no,2,8,-81.078,22.139,no,promote_autonomous_relay_repositioning
relay_stretch,9.75,no,2,8,-80.533,21.56,no,promote_autonomous_relay_repositioning
relay_stretch,10.0,no,2,9,-82.999,23.28,no,promote_autonomous_relay_repositioning
relay_stretch,10.25,no,2,9,-86.002,23.47,no,promote_autonomous_relay_repositioning
relay_stretch,10.5,no,2,10,-86.736,24.657,no,promote_autonomous_relay_repositioning
relay_stretch,10.75,no,2,10,-85.455,23.825,no,promote_autonomous_relay_repositioning
relay_stretch,11.0,no,2,9,-83.951,21.715,no,promote_autonomous_relay_repositioning
relay_stretch,11.25,no,2,8,-84.416,19.207,no,promote_autonomous_relay_repositioning
relay_stretch,11.5,no,2,8,-83.344,19.203,no,promote_autonomous_relay_repositioning
relay_stretch,11.75,no,2,8,-83.108,16.963,no,promote_autonomous_relay_repositioning
relay_stretch,12.0,no,2,8,-82.234,17.361,no,promote_autonomous_relay_repositioning
relay_stretch,12.25,no,2,9,-86.228,19.517,no,promote_autonomous_relay_repositioning
relay_stretch,12.5,no,2,8,-87.484,19.327,no,promote_autonomous_relay_repositioning
relay_stretch,12.75,no,2,9,-87.041,22.174,no,promote_autonomous_relay_repositioning
relay_stretch,13.0,no,2,9,-87.191,23.173,no,promote_autonomous_relay_repositioning
relay_stretch,13.25,no,2,9,-85.585,21.751,no,promote_autonomous_relay_repositioning
relay_stretch,13.5,no,2,9,-86.22,22.159,no,promote_autonomous_relay_repositioning
relay_stretch,13.75,no,2,9,-86.374,25.121,no,promote_autonomous_relay_repositioning
relay_stretch,14.0,no,2,9,-87.775,23.375,no,promote_autonomous_relay_repositioning
relay_stretch,14.25,no,1,10,-83.91,28.366,no,promote_autonomous_relay_repositioning
relay_stretch,14.5,no,1,10,-82.415,29.609,no,promote_autonomous_relay_repositioning
